,Buy,Currency,Date,Mean,Sell,date
2158,103.5083,US DOLLAR,24-08-2015,103.6042,103.7000,2015-08-24
2159,103.6806,US DOLLAR,25-08-2015,103.7712,103.8618,2015-08-25
2160,103.7117,US DOLLAR,26-08-2015,103.8061,103.9006,2015-08-26
2161,103.5139,US DOLLAR,27-08-2015,103.6040,103.6941,2015-08-27
2162,103.6561,US DOLLAR,28-08-2015,103.7533,103.8506,2015-08-28
2163,103.7750,US DOLLAR,31-08-2015,103.8699,103.9647,2015-08-31
2164,103.8617,US DOLLAR,01-09-2015,103.9576,104.0535,2015-09-01
2165,104.1306,US DOLLAR,02-09-2015,104.2270,104.3235,2015-09-02
2166,104.5889,US DOLLAR,03-09-2015,104.6886,104.7882,2015-09-03
2167,105.0528,US DOLLAR,04-09-2015,105.1470,105.2412,2015-09-04
2168,105.4500,US DOLLAR,07-09-2015,105.5471,105.6441,2015-09-07
2169,106.1428,US DOLLAR,08-09-2015,106.2455,106.3482,2015-09-08
2170,105.3056,US DOLLAR,09-09-2015,105.4057,105.5059,2015-09-09
2171,105.1250,US DOLLAR,10-09-2015,105.2140,105.3029,2015-09-10
2172,105.2644,US DOLLAR,11-09-2015,105.3575,105.4506,2015-09-11
2176,105.1961,US DOLLAR,14-09-2015,105.2931,105.3900,2015-09-14
2175,105.2889,US DOLLAR,15-09-2015,105.3783,105.4676,2015-09-15
2174,105.5361,US DOLLAR,16-09-2015,105.6298,105.7235,2015-09-16
2173,105.5833,US DOLLAR,17-09-2015,105.6784,105.7735,2015-09-17
2178,105.5056,US DOLLAR,18-09-2015,105.6028,105.7000,2015-09-18
2177,105.0122,US DOLLAR,21-09-2015,105.1067,105.2012,2015-09-21
2179,105.2639,US DOLLAR,22-09-2015,105.3599,105.4559,2015-09-22
2180,105.4594,US DOLLAR,23-09-2015,105.5597,105.6600,2015-09-23
2181,105.4611,US DOLLAR,24-09-2015,105.5600,105.6588,2015-09-24
2182,105.1750,US DOLLAR,25-09-2015,105.2757,105.3765,2015-09-25
2183,105.1417,US DOLLAR,28-09-2015,105.2444,105.3471,2015-09-28
2184,105.1722,US DOLLAR,29-09-2015,105.2743,105.3765,2015-09-29
2185,105.1944,US DOLLAR,30-09-2015,105.2928,105.3912,2015-09-30
2186,104.5806,US DOLLAR,01-10-2015,104.6829,104.7853,2015-10-01
2187,104.2944,US DOLLAR,02-10-2015,104.3943,104.4941,2015-10-02
2188,103.8361,US DOLLAR,05-10-2015,103.9313,104.0265,2015-10-05
2189,102.9639,US DOLLAR,06-10-2015,103.0658,103.1676,2015-10-06
2190,103.0583,US DOLLAR,07-10-2015,103.1556,103.2529,2015-10-07
2191,103.2194,US DOLLAR,08-10-2015,103.3171,103.4147,2015-10-08
2192,102.9833,US DOLLAR,09-10-2015,103.0828,103.1824,2015-10-09
2193,102.9222,US DOLLAR,12-10-2015,103.0214,103.1206,2015-10-12
2194,102.8528,US DOLLAR,13-10-2015,102.9543,103.0559,2015-10-13
2195,103.1250,US DOLLAR,14-10-2015,103.2257,103.3265,2015-10-14
2196,103.1472,US DOLLAR,15-10-2015,103.2442,103.3412,2015-10-15
2197,102.9528,US DOLLAR,16-10-2015,103.0499,103.1471,2015-10-16
2198,102.3561,US DOLLAR,19-10-2015,102.4563,102.5565,2015-10-19
2199,102.0228,US DOLLAR,21-10-2015,102.1205,102.2182,2015-10-21
2200,102.0111,US DOLLAR,22-10-2015,102.0997,102.1882,2015-10-22
2201,101.9167,US DOLLAR,23-10-2015,102.0201,102.1235,2015-10-23
2202,102.0556,US DOLLAR,26-10-2015,102.1572,102.2588,2015-10-26
2203,101.5667,US DOLLAR,27-10-2015,101.6613,101.7559,2015-10-27
2204,101.5444,US DOLLAR,28-10-2015,101.6399,101.7353,2015-10-28
2205,101.4583,US DOLLAR,29-10-2015,101.5571,101.6559,2015-10-29
2206,101.7000,US DOLLAR,30-10-2015,101.8000,101.9000,2015-10-30
2207,101.8667,US DOLLAR,02-11-2015,101.9657,102.0647,2015-11-02
2208,101.9139,US DOLLAR,03-11-2015,102.0099,102.1059,2015-11-03
2209,101.9083,US DOLLAR,04-11-2015,102.0086,102.1088,2015-11-04
2210,101.8694,US DOLLAR,05-11-2015,101.9715,102.0735,2015-11-05
2211,102.0333,US DOLLAR,06-11-2015,102.1284,102.2235,2015-11-06
2212,102.1472,US DOLLAR,09-11-2015,102.2398,102.3324,2015-11-09
2213,102.1444,US DOLLAR,10-11-2015,102.2443,102.3441,2015-11-10
2214,102.1489,US DOLLAR,11-11-2015,102.2474,102.3459,2015-11-11
2252,101.7778,US DOLLAR,12-11-2015,101.8771,101.9765,2015-11-12
2215,102.2000,US DOLLAR,12-11-2015,102.2926,102.3853,2015-11-12
2216,102.1594,US DOLLAR,13-11-2015,102.2524,102.3453,2015-11-13
2217,102.2111,US DOLLAR,16-11-2015,102.3085,102.4059,2015-11-16
2218,102.1361,US DOLLAR,17-11-2015,102.2372,102.3382,2015-11-17
2219,102.1150,US DOLLAR,18-11-2015,102.2140,102.3129,2015-11-18
2220,102.0878,US DOLLAR,19-11-2015,102.1859,102.2841,2015-11-19
2221,102.1011,US DOLLAR,20-11-2015,102.2011,102.3012,2015-11-20
2222,102.0811,US DOLLAR,23-11-2015,102.1806,102.2800,2015-11-23
2223,102.1000,US DOLLAR,24-11-2015,102.2000,102.3000,2015-11-24
2224,102.0828,US DOLLAR,25-11-2015,102.1793,102.2759,2015-11-25
2225,102.0367,US DOLLAR,27-11-2015,102.1363,102.2359,2015-11-27
2226,102.0139,US DOLLAR,30-11-2015,102.1143,102.2147,2015-11-30
2227,102.0889,US DOLLAR,01-12-2015,102.1842,102.2794,2015-12-01
2228,102.0528,US DOLLAR,02-12-2015,102.1529,102.2529,2015-12-02
2229,102.0872,US DOLLAR,03-12-2015,102.1854,102.2835,2015-12-03
2247,102.0833,US DOLLAR,04-12-2015,102.1814,102.2794,2015-12-04
2248,102.0622,US DOLLAR,07-12-2015,102.1611,102.2600,2015-12-07
2249,102.0194,US DOLLAR,08-12-2015,102.1185,102.2176,2015-12-08
2250,101.9250,US DOLLAR,09-12-2015,102.0213,102.1176,2015-12-09
2251,101.7944,US DOLLAR,10-12-2015,101.8943,101.9941,2015-12-10
2253,101.7778,US DOLLAR,11-12-2015,101.8771,101.9765,2015-12-11
2254,101.9628,US DOLLAR,14-12-2015,102.0579,102.1529,2015-12-14
2255,102.0694,US DOLLAR,15-12-2015,102.1685,102.2676,2015-12-15
2256,102.1094,US DOLLAR,16-12-2015,102.2097,102.3100,2015-12-16
2257,102.2167,US DOLLAR,17-12-2015,102.3157,102.4147,2015-12-17
2258,102.2561,US DOLLAR,18-12-2015,102.3548,102.4535,2015-12-18
2259,102.2156,US DOLLAR,21-12-2015,102.3204,102.4253,2015-12-21
2260,102.1472,US DOLLAR,22-12-2015,102.2442,102.3412,2015-12-22
2261,102.1511,US DOLLAR,23-12-2015,102.2526,102.3541,2015-12-23
2262,102.2133,US DOLLAR,24-12-2015,102.3123,102.4112,2015-12-24
2263,102.1967,US DOLLAR,28-12-2015,102.2951,102.3935,2015-12-28
2264,102.1611,US DOLLAR,29-12-2015,102.2570,102.3529,2015-12-29
2265,102.1294,US DOLLAR,30-12-2015,102.2303,102.3312,2015-12-30
2266,102.2139,US DOLLAR,31-12-2015,102.3114,102.4088,2015-12-31
2267,102.1978,US DOLLAR,04-01-2016,102.2948,102.3918,2016-01-04
2268,102.1683,US DOLLAR,05-01-2016,102.2674,102.3665,2016-01-05
2269,102.1778,US DOLLAR,06-01-2016,102.2742,102.3706,2016-01-06
2270,102.1644,US DOLLAR,07-01-2016,102.2605,102.3565,2016-01-07
2271,102.0472,US DOLLAR,08-01-2016,102.1471,102.2471,2016-01-08
2272,102.1189,US DOLLAR,11-01-2016,102.2165,102.3141,2016-01-11
2273,102.2361,US DOLLAR,12-01-2016,102.3357,102.4353,2016-01-12
2274,102.2594,US DOLLAR,13-01-2016,102.3583,102.4571,2016-01-13
2275,102.2717,US DOLLAR,14-01-2016,102.3664,102.4612,2016-01-14
2276,102.2539,US DOLLAR,15-01-2016,102.3525,102.4512,2016-01-15
2277,102.2628,US DOLLAR,18-01-2016,102.3617,102.4606,2016-01-18
2278,102.2722,US DOLLAR,19-01-2016,102.3699,102.4676,2016-01-19
2279,102.3056,US DOLLAR,20-01-2016,102.4013,102.4971,2016-01-20
2280,102.2833,US DOLLAR,21-01-2016,102.3828,102.4824,2016-01-21
2281,102.2306,US DOLLAR,22-01-2016,102.3285,102.4265,2016-01-22
